Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score
17642,120,2,1424.58,2,3,3
17643,373,1,203.1,1,2,1
17644,1,11,5791.28,4,4,4
17646,219,3,2016.78,1,3,3
17647,65,1,266.12,2,2,1
17648,61,4,3595.0,2,3,4
17649,138,1,1736.98,2,2,3
17650,21,1,332.16,3,2,1
17651,12,10,7890.0,4,4,4
17652,25,12,9735.44,3,4,4
17653,37,4,2415.12,3,3,3
17654,277,1,235.1,1,2,1
17655,11,7,5277.88,4,4,4
17656,73,5,3349.38,2,4,4
17658,26,2,1190.84,3,3,2
17659,17,12,5998.92,4,4,4
17660,141,1,357.5,2,2,1
17663,26,7,3605.82,3,4,4
17664,19,2,1209.28,3,3,2
17666,4,2,1456.32,4,3,3
17667,66,5,4111.02,2,4,4
17668,1,2,695.5,4,3,2
17669,43,7,6813.4400000000005,3,4,4
17670,228,1,411.4,1,2,1
17671,16,4,3145.42,4,3,3
17672,50,2,6356.34,3,3,4
17673,2,6,3189.94,4,4,3
17674,74,2,1102.08,2,3,2
17675,1,31,40748.56,4,4,4
17676,4,6,2742.36,4,4,3
17677,2,30,32690.76,4,4,4
17678,264,1,596.22,1,2,1
17679,53,2,3984.2200000000003,2,3,4
17680,24,1,368.8,3,2,1
17682,10,6,4948.66,4,4,4
17684,44,1,478.82,3,2,1
17685,17,7,6311.66,4,4,4
17686,7,7,11478.92,4,4,4
17690,30,15,9453.6,3,4,4
17691,358,2,580.8000000000001,1,3,1
17692,127,4,1481.8799999999999,2,3,3
17693,137,1,400.94,2,2,1
17694,142,1,566.24,2,2,1
17695,132,2,1530.68,2,3,3
17696,38,8,4571.42,3,4,4
17697,236,1,677.9,1,2,2
17698,261,1,309.9,1,2,1
17700,17,4,5069.28,4,3,4
17701,253,1,835.9,1,2,2
17702,30,4,3648.74,3,3,4
17703,35,3,1597.48,3,3,3
17704,169,2,1770.38,1,3,3
17705,3,9,3647.04,4,4,4
17706,4,17,21008.98,4,4,4
17707,185,2,304.8,1,3,1
17708,188,2,526.66,1,3,1
17709,170,1,274.9,1,2,1
17711,11,2,770.2,4,3,2
17712,45,1,1045.82,3,2,2
17714,321,1,306.0,1,2,1
17715,201,1,652.8,1,2,2
17716,23,11,11311.98,3,4,4
17718,232,1,278.7,1,2,1
17719,38,15,10792.08,3,4,4
17720,26,4,2391.88,3,3,3
17722,96,4,4848.08,2,3,4
17723,127,6,6552.800000000001,2,4,4
17724,71,3,2066.0,2,3,3
17725,16,11,6878.16,4,4,4
17727,15,1,2120.5,4,2,3
17728,4,3,5752.02,4,3,4
17730,3,13,10596.960000000001,4,4,4
17731,79,4,2480.22,2,3,3
17732,373,1,607.94,1,2,1
17733,39,2,1384.38,3,3,3
17734,54,3,1401.26,2,3,3
17735,2,19,26220.04,4,4,4
17736,9,3,754.88,4,3,2
17737,9,2,336.48,4,3,1
17738,19,4,3758.1,3,3,4
17739,12,7,5582.7,4,4,4
17742,113,2,710.22,2,3,2
17744,4,6,4644.8,4,4,4
17746,240,1,220.5,1,2,1
17747,113,1,142.8,2,2,1
17749,178,2,1349.04,1,3,3
17750,5,9,3420.9,4,4,4
17752,359,1,161.28,1,2,1
17754,1,5,3329.3,4,4,4
17757,1,30,11186.78,4,4,4
17758,19,8,6816.400000000001,3,4,4
17759,17,3,1639.92,4,3,3
17760,22,2,575.18,3,3,1
17761,33,1,1425.56,3,2,3
17763,263,1,30.0,1,2,1
17764,51,2,1545.1,3,3,3
17765,159,3,735.26,1,3,2
17767,15,1,542.4,4,2,1
17768,8,3,4163.8,4,3,4
17769,13,10,7914.86,4,4,4
17770,199,5,2286.54,1,4,3
17771,57,2,491.62,2,3,1
17772,11,2,346.9,4,3,1
17774,97,4,2427.46,2,3,3
17775,255,1,112.8,1,2,1
17777,25,3,1295.12,3,3,2
17779,21,3,1300.64,3,3,2
17781,159,2,376.04,1,3,1
17783,72,2,566.94,2,3,1
17785,53,1,263.88,2,2,1
17786,85,2,533.7,2,3,1
17787,153,4,3635.08,1,3,4
17788,74,2,2235.8,2,3,3
17789,281,1,451.8,1,2,1
17790,27,14,3928.6,3,4,4
17791,30,1,212.2,3,2,1
17793,25,1,600.68,3,2,1
17795,180,2,685.66,1,3,2
17796,40,4,1380.0,3,3,3
17797,22,3,1560.86,3,3,3
17799,22,10,6078.34,3,4,4
17800,37,9,2374.42,3,4,3
17802,82,3,2570.08,2,3,3
17805,74,1,1024.62,2,2,2
17806,11,1,1092.08,4,2,2
17809,16,12,10823.82,4,4,4
17811,4,39,15523.64,4,4,4
17812,13,4,1399.62,4,3,3
17813,14,5,3396.14,4,4,4
17816,37,4,73.12,3,3,1
17817,4,3,775.36,4,3,2
17819,72,7,7409.74,2,4,4
17824,51,1,596.8,3,2,1
17827,5,5,3974.66,4,4,4
17828,23,4,3640.18,3,3,4
17829,299,1,1778.48,1,2,3
17830,2,3,797.4,4,3,2
17831,33,1,70.80000000000001,3,2,1
17832,50,1,310.74,3,2,1
17835,3,3,684.48,4,3,2
17836,47,1,220.42000000000002,3,2,1
17837,42,8,3082.46,3,4,3
17838,27,5,5441.6,3,4,4
17839,42,1,636.3,3,2,2
17841,2,124,81039.68,4,4,4
17843,303,1,410.96,1,2,1
17844,107,1,103.11999999999999,2,2,1
17846,85,1,4066.2,2,2,4
17848,81,9,1802.3999999999999,2,4,3
17849,218,4,1211.6000000000001,1,3,2
17850,372,34,10782.42,1,4,4
17852,12,2,228.68,4,3,1
17854,185,2,622.52,1,3,2
17855,373,1,417.94,1,2,1
17856,2,4,2836.06,4,3,3
17857,4,23,53758.08,4,4,4
17858,6,12,10281.32,4,4,4
17859,305,1,283.84000000000003,1,2,1
17860,369,1,452.90000000000003,1,2,1
17861,3,8,4195.76,4,4,4
17862,324,1,661.8,1,2,2
17863,59,6,6320.0,2,4,4
17864,13,3,1109.7,4,3,2
17865,31,20,21052.64,3,4,4
17866,143,1,659.3,1,2,2
17867,30,6,2315.7400000000002,3,4,3
17869,107,5,856.36,2,4,2
17870,2,12,3731.78,4,4,4
17871,205,1,311.8,1,2,1
17873,80,5,3697.92,2,4,4
17874,185,6,1366.92,1,4,3
17877,170,1,475.22,1,2,1
17878,44,1,758.9,3,2,2
17879,174,1,357.03999999999996,1,2,1
17880,365,1,917.84,1,2,2
17881,304,1,266.70000000000005,1,2,1
17883,3,4,1328.68,4,3,2
17884,4,4,1390.1399999999999,4,3,3
17885,12,1,312.68,4,2,1
17886,32,3,1738.56,3,3,3
17887,129,1,222.7,2,2,1
17888,21,8,1432.0,3,4,3
17889,212,2,402.74,1,3,1
17890,323,2,1173.78,1,3,2
17891,162,1,407.71999999999997,1,2,1
17892,56,3,488.2,2,3,1
17893,225,1,214.42,1,2,1
17894,72,8,2237.92,2,4,3
17895,44,1,190.9,3,2,1
17896,23,1,512.6400000000001,3,2,1
17897,173,3,1083.6200000000001,1,3,2
17898,85,2,304.12,2,3,1
17899,159,1,309.1,1,2,1
17900,190,2,224.39999999999998,1,3,1
17901,29,1,220.76,3,2,1
17904,21,1,362.14,3,2,1
17905,71,4,1597.98,2,3,3
17906,247,1,145.8,1,2,1
17908,374,1,464.06,1,2,1
17911,9,1,732.46,4,2,2
17912,310,5,620.12,1,4,2
17913,59,2,817.3,2,3,2
17914,4,1,658.72,4,2,2
17917,45,3,670.06,3,3,2
17919,88,1,2608.08,2,2,3
17920,4,17,8239.0,4,4,4
17921,64,4,1640.46,2,3,3
17923,282,1,415.00000000000006,1,2,1
17924,12,7,5925.0,4,4,4
17925,373,1,488.16,1,2,1
17926,133,2,794.58,2,3,2
17928,45,2,425.08,3,3,1
17929,11,4,1686.0,4,3,3
17930,36,5,3480.96,3,4,4
17931,134,2,816.72,2,3,2
17932,29,3,2663.14,3,3,3
17934,52,2,1408.5,2,3,3
17935,138,2,291.58,2,3,1
17936,5,1,760.26,4,2,2
17937,9,7,8602.44,4,4,4
17939,160,1,198.28,1,2,1
17940,49,10,8040.08,3,4,4
17941,131,1,609.12,2,2,1
17942,8,1,155.00000000000003,4,2,1
17946,233,2,299.15999999999997,1,3,1
17947,37,1,353.36,3,2,1
17948,147,1,717.1200000000001,1,2,2
17949,1,45,117020.96,4,4,4
17950,72,3,964.4,2,3,2
17951,40,3,2017.0800000000002,3,3,3
17954,5,12,4628.26,4,4,4
17955,199,4,1114.6,1,3,2
17956,249,1,25.5,1,2,1
17957,66,1,223.36,2,2,1
17958,117,1,1016.9199999999998,2,2,2
17960,171,1,147.56,1,2,1
17961,21,39,2592.88,3,4,3
17962,142,1,204.82,2,2,1
17964,32,2,926.42,3,3,2
17965,38,14,5198.38,3,4,4
17966,38,5,2196.86,3,4,3
17967,372,1,224.54,1,2,1
17968,374,1,530.2,1,2,1
17969,166,2,456.4,1,3,1
17970,211,1,1125.58,1,2,2
17972,242,1,270.38,1,2,1
17973,52,1,674.08,2,2,2
17974,25,3,1407.98,3,3,3
17975,15,13,8966.52,4,4,4
17976,372,1,643.58,1,2,2
17977,29,1,576.28,3,2,1
17978,365,1,601.8399999999999,1,2,1
17979,36,4,1464.82,3,3,3
17980,166,3,1622.9,1,3,3
17984,145,1,305.36,1,2,1
17985,22,1,1262.7,3,2,2
17986,56,1,41.6,2,2,1
17987,185,1,397.14,1,2,1
17988,12,7,402.24,4,4,1
17990,237,3,1261.68,1,3,2
17991,225,2,186.7,1,3,1
17994,122,4,1349.78,2,3,3
17995,282,1,152.2,1,2,1
17997,74,8,3924.92,2,4,4
17999,37,2,760.78,3,3,2
18001,12,2,830.26,4,3,2
18004,362,1,315.84,1,2,1
18005,4,2,452.94,4,3,1
18006,23,1,889.36,3,2,2
18008,70,9,4232.38,2,4,4
18009,235,1,494.78,1,2,1
18010,257,1,349.6,1,2,1
18011,373,1,205.57999999999998,1,2,1
18013,155,2,374.58,1,3,1
18014,28,1,324.44,3,2,1
18015,4,1,240.06,4,2,1
18016,32,5,2955.32,3,4,3
18017,81,3,1046.0,2,3,2
18018,108,2,244.28,2,3,1
18019,52,1,76.9,2,2,1
18022,36,1,1225.44,3,2,2
18024,153,2,779.56,1,3,2
18027,99,1,230.62,2,2,1
18030,4,2,461.29999999999995,4,3,1
18032,334,1,147.0,1,2,1
18033,65,1,187.64000000000001,2,2,1
18034,22,2,837.36,3,3,2
18035,36,3,1427.78,3,3,3
18036,32,3,806.24,3,3,2
18037,154,6,140.04,1,4,1
18040,19,2,714.4000000000001,3,3,2
18041,12,21,8194.74,4,4,4
18042,54,1,330.09999999999997,2,2,1
18043,25,3,1058.58,3,3,2
18044,4,10,4177.2,4,4,4
18045,45,1,356.68,3,2,1
18048,203,2,344.58000000000004,1,3,1
18050,359,1,148.8,1,2,1
18053,71,1,600.04,2,2,1
18055,7,10,13522.68,4,4,4
18056,288,1,727.3,1,2,2
18058,10,1,340.32,4,2,1
18059,23,3,612.92,3,3,1
18061,22,10,4238.82,3,4,4
18062,173,3,1441.04,1,3,3
18064,133,2,1628.0,2,3,3
18065,6,14,4785.66,4,4,4
18066,75,1,636.0,2,2,2
18067,40,1,792.66,3,2,2
18068,289,1,203.39999999999998,1,2,1
18069,26,5,4018.48,3,4,4
18071,258,2,906.0,1,3,2
18072,186,1,494.88,1,2,1
18073,114,12,7719.64,2,4,4
18074,374,1,979.2,1,2,2
18075,23,10,5223.5,3,4,4
18077,8,11,5168.82,4,4,4
18078,217,2,672.26,1,3,2
18079,45,4,7226.3,3,3,4
18080,19,2,2463.0,3,3,3
18081,36,3,686.9,3,3,2
18082,26,1,1361.68,3,2,3
18084,16,1,180.95999999999998,4,2,1
18085,330,2,1379.9,1,3,3
18086,274,1,202.68,1,2,1
18087,98,2,8111.44,2,3,4
18088,61,1,332.06,2,2,1
18092,2,11,18136.52,4,4,4
18093,93,4,4213.04,2,3,4
18094,82,7,6034.6,2,4,4
18095,313,2,1160.1000000000001,1,3,2
18096,12,3,1698.12,4,3,3
18097,8,6,5324.8,4,4,4
18099,127,1,336.62,2,2,1
18101,11,2,444.8,4,3,1
18102,1,60,519314.6,4,4,4
18104,37,1,1509.28,3,2,3
18105,38,1,226.96000000000004,3,2,1
18106,330,1,843.8,1,2,2
18108,254,1,542.0,1,2,1
18109,2,26,16009.84,4,4,4
18110,20,1,397.6,3,2,1
18112,12,2,705.38,4,3,2
18113,369,1,152.64000000000001,1,2,1
18114,290,1,440.2,1,2,1
18116,68,8,2806.2200000000003,2,4,3
18117,26,1,631.3,3,2,2
18118,11,26,11250.16,4,4,4
18119,368,1,361.4,1,2,1
18120,214,1,222.3,1,2,1
18121,149,2,1306.6,1,3,2
18122,8,6,3586.12,4,4,4
18123,24,2,1148.8799999999999,3,3,2
18125,30,4,2263.5,3,3,3
18126,61,1,401.84000000000003,2,2,1
18127,19,3,694.16,3,3,2
18129,243,1,225.10000000000002,1,2,1
18130,15,3,2118.78,4,3,3
18133,212,1,1862.9999999999998,1,2,3
18135,29,5,1363.8200000000002,3,4,3
18136,63,3,1568.66,2,3,3
18138,295,1,305.3,1,2,1
18139,18,6,16876.68,4,4,4
18142,157,2,2039.04,1,3,3
18143,117,2,2000.32,2,3,3
18144,8,12,5777.5,4,4,4
18145,13,4,5723.1,4,3,4
18146,141,2,320.70000000000005,2,3,1
18147,46,2,358.67999999999995,3,3,1
18149,51,3,1224.1599999999999,3,3,2
18150,32,3,1133.16,3,3,2
18151,135,2,1306.7,2,3,2
18154,3,2,798.38,4,3,2
18155,75,3,743.24,2,3,2
18156,13,2,1351.28,4,3,3
18158,9,2,906.8,4,3,2
18159,301,1,1060.3,1,2,2
18160,57,2,1276.1200000000001,2,3,2
18161,15,5,3237.38,4,4,3
18164,37,1,799.3000000000001,3,2,2
18165,177,1,604.9200000000001,1,2,1
18167,23,3,2769.7200000000003,3,3,3
18168,176,6,2320.08,1,4,3
18169,61,1,405.3,2,2,1
18170,33,3,1960.62,3,3,3
18171,59,5,2462.62,2,4,3
18172,15,20,15123.36,4,4,4
18173,87,4,4213.68,2,3,4
18174,7,1,208.0,4,2,1
18176,358,1,952.7,1,2,2
18177,31,6,2681.7400000000002,3,4,3
18178,129,4,3181.62,2,3,3
18179,9,6,3586.34,4,4,4
18180,5,6,3687.5,4,4,4
18181,24,1,733.7,3,2,2
18183,227,2,1264.14,1,3,2
18184,15,1,99.6,4,2,1
18185,249,1,608.5,1,2,1
18188,15,3,4002.08,4,3,4
18189,78,2,2180.48,2,3,3
18190,192,2,568.9200000000001,1,3,1
18191,262,1,415.59999999999997,1,2,1
18192,72,1,1915.94,2,2,3
18193,165,1,487.52,1,2,1
18194,82,1,1947.6799999999998,2,2,3
18196,95,2,1373.26,2,3,3
18198,4,17,10851.12,4,4,4
18200,106,1,300.7,2,2,1
18202,200,3,2793.98,1,3,3
18203,157,1,320.84000000000003,1,2,1
18204,71,3,3950.7,2,3,4
18205,36,2,1034.72,3,3,2
18209,29,1,278.20000000000005,3,2,1
18210,2,6,5242.76,4,4,4
18211,26,5,1200.14,3,4,2
18212,326,1,432.14,1,2,1
18213,237,1,464.96000000000004,1,2,1
18215,89,1,598.6800000000001,2,2,1
18216,31,1,963.5,3,2,2
18217,29,2,1243.5,3,3,2
18218,211,2,1283.84,1,3,2
18219,3,10,4139.54,4,4,4
18220,227,1,610.5600000000001,1,2,1
18221,22,5,2083.22,3,4,3
18222,93,1,886.0,2,2,2
18223,5,14,12969.08,4,4,4
18224,264,1,317.90000000000003,1,2,1
18225,3,12,11009.92,4,4,4
18226,44,11,10456.1,3,4,4
18227,218,1,187.5,1,2,1
18228,57,2,1559.8,2,3,3
18229,12,20,14553.800000000001,4,4,4
18230,9,7,5620.400000000001,4,4,4
18231,192,5,4143.54,1,4,4
18232,82,4,1185.94,2,3,2
18233,326,1,880.0,1,2,2
18235,72,3,3592.96,2,3,4
18236,30,6,1764.48,3,4,3
18237,3,5,1974.2,4,4,3
18239,219,5,3123.2200000000003,1,4,3
18240,46,1,845.16,3,2,2
18241,10,17,4146.18,4,4,4
18242,72,4,4464.9800000000005,2,3,4
18245,7,7,5134.12,4,4,4
18246,24,2,1192.2,3,3,2
18248,123,2,1608.04,2,3,3
18249,17,1,190.68,4,2,1
18250,310,1,698.54,1,2,2
18251,87,1,8629.44,2,2,4
18252,51,2,1036.54,3,3,2
18255,89,1,206.6,2,2,1
18257,39,8,4675.26,3,4,4
18259,25,3,4677.200000000001,3,3,4
18260,173,6,5256.7,1,4,4
18261,43,2,648.48,3,3,2
18262,140,1,298.96,2,2,1
18263,26,3,2426.3199999999997,3,3,3
18265,72,2,1603.02,2,3,3
18268,134,1,51.0,2,2,1
18269,366,1,337.2,1,2,1
18270,38,2,566.3,3,3,1
18272,3,6,6157.16,4,4,4
18273,2,3,408.0,4,3,1
18274,30,1,351.84,3,2,1
18276,44,1,671.72,3,2,2
18277,58,1,220.76,2,2,1
18278,74,1,347.8,2,2,1
18280,278,1,361.20000000000005,1,2,1
18281,181,1,161.64,1,2,1
18282,8,2,356.1,4,3,1
18283,4,16,4091.06,4,4,4
18287,43,3,3674.56,3,3,4
